Refrigerant,Molecular weight,Predicted crit temp /K,Acentric factor,No. of C,No. of F,No. of C=C,Temp /K,Liquid spec vol /[m^3/mol],Vapour spec vol /[m^3/mol],Vapour pressure /Pa,Dipole moment,Polarisability,Predicted crit pressure /Pa
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,316.6108648,0.000115822,0.00289528,770054.6894,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,317.936561,0.000116428,0.002791101,798029.4213,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,319.2544095,0.000117044,0.002691735,826575.5303,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,320.5644568,0.00011767,0.002596899,855692.7028,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,321.8667492,0.000118306,0.002506329,885380.4571,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,323.1613324,0.000118952,0.002419779,915638.1484,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,324.4482521,0.000119609,0.002337022,946464.9742,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,325.7275537,0.000120277,0.002257843,977859.9793,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,326.9992823,0.000120956,0.002182043,1009822.061,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,328.2634827,0.000121648,0.002109436,1042349.975,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,329.5201995,0.000122352,0.002039847,1075442.336,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,330.7694769,0.000123069,0.001973113,1109097.63,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,332.0113591,0.000123799,0.001909082,1143314.209,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,333.2458898,0.000124544,0.00184761,1178090.306,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,334.4731125,0.000125304,0.001788563,1213424.029,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,335.6930704,0.000126078,0.001731816,1249313.371,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,336.9058067,0.000126869,0.001677248,1285756.214,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,338.1113639,0.000127676,0.00162475,1322750.328,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,339.3097847,0.000128501,0.001574217,1360293.379,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,340.5011113,0.000129344,0.001525549,1398382.928,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,341.6853856,0.000130207,0.001478654,1437016.438,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,342.8626495,0.000131089,0.001433445,1476191.271,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,344.0329443,0.000131993,0.001389838,1515904.697,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,345.1963114,0.000132918,0.001347756,1556153.889,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,346.3527918,0.000133867,0.001307125,1596935.928,2.479,30.843,3533536.43
R 1225ye (E),132.032,386.1138069,0.313,3,5,1,347.5024262,0.000134841,0.001267874,1638247.804,2.479,30.843,3533536.43
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,189.3274573,8.52E-05,0.848427255,1853.049975,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,191.3448109,8.55E-05,0.717467682,2214.187553,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,193.3502225,8.58E-05,0.609919257,2631.32043,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,195.3437627,8.61E-05,0.521106548,3110.745101,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,197.3255019,8.64E-05,0.447375225,3659.152922,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,199.2955098,8.68E-05,0.385851658,4283.624151,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,201.2538561,8.71E-05,0.334262896,4991.619552,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,203.2006096,8.74E-05,0.290800982,5790.969688,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,205.135839,8.77E-05,0.254020024,6689.86203,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,207.0596125,8.80E-05,0.222757657,7696.826052,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,208.9719979,8.83E-05,0.19607474,8820.716458,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,210.8730628,8.87E-05,0.173208811,10070.69475,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,212.7628739,8.90E-05,0.153537958,11456.20933,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,214.6414981,8.93E-05,0.136552619,12986.97428,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,216.5090015,8.97E-05,0.12183347,14672.94712,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,218.3654499,9.00E-05,0.109033994,16524.30563,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,220.2109087,9.03E-05,0.09786668,18551.42402,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,222.0454431,9.07E-05,0.088092034,20764.84859,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,223.8691178,9.10E-05,0.079509809,23175.27305,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,225.6819969,9.13E-05,0.071951956,25793.51377,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,227.4841443,9.17E-05,0.065276946,28630.48492,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,229.2756238,9.20E-05,0.059365179,31697.17393,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,231.0564982,9.24E-05,0.054115246,35004.61715,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,232.8268306,9.27E-05,0.049440886,38563.87594,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,234.5866832,9.31E-05,0.0452685,42386.01342,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,236.336118,9.35E-05,0.041535093,46482.07174,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,238.0751969,9.38E-05,0.038186596,50863.05015,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,239.803981,9.42E-05,0.035176465,55539.88389,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,241.5225313,9.45E-05,0.032464526,60523.42392,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,243.2309084,9.49E-05,0.030016009,65824.41762,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,244.9291725,9.53E-05,0.027800741,71453.49044,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,246.6173835,9.57E-05,0.025792476,77421.12857,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,248.2956008,9.60E-05,0.023968326,83737.66266,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,249.9638837,9.64E-05,0.022308282,90413.25251,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,251.622291,9.68E-05,0.020794816,97457.87293,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,253.2708811,9.72E-05,0.019412535,104881.3005,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,254.9097121,9.76E-05,0.018147891,112693.1017,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,256.5388418,9.80E-05,0.016988938,120902.6214,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,258.1583276,9.84E-05,0.015925118,129518.9734,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,259.7682266,9.88E-05,0.014947083,138551.0308,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,261.3685956,9.92E-05,0.014046536,148007.4184,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,262.959491,9.96E-05,0.013216104,157896.5052,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,264.5409688,0.000100012,0.012449221,168226.3984,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,266.1130848,0.00010043,0.011740026,179004.9381,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,267.6758945,0.000100851,0.011083282,190239.6926,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,269.2294529,0.000101276,0.010474302,201937.9549,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,270.7738147,0.000101705,0.00990888,214106.7395,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,272.3090345,0.000102138,0.009383238,226752.7807,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,273.8351663,0.000102576,0.008893979,239882.5308,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,275.352264,0.000103018,0.00843804,253502.1591,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,276.860381,0.000103465,0.008012656,267617.5521,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,278.3595704,0.000103917,0.007615332,282234.3136,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,279.8498852,0.000104373,0.007243804,297357.7656,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,281.3313778,0.000104834,0.006896024,312992.9499,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,282.8041006,0.000105301,0.006570133,329144.6298,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,284.2681053,0.000105772,0.006264439,345817.2926,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,285.7234436,0.000106249,0.005977404,363015.1522,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,287.1701668,0.000106731,0.005707626,380742.1519,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,288.608326,0.000107219,0.005453826,399001.9687,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,290.0379717,0.000107712,0.005214835,417798.016,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,291.4591545,0.000108212,0.004989586,437133.4482,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,292.8719243,0.000108717,0.004777099,457011.1649,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,294.276331,0.000109228,0.004576477,477433.8153,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,295.6724242,0.000109746,0.004386898,498403.8027,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,297.060253,0.000110271,0.004207605,519923.2898,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,298.4398663,0.000110802,0.004037903,541994.2032,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,299.8113127,0.00011134,0.00387715,564618.2387,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,301.1746407,0.000111885,0.003724758,587796.8667,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,302.5298983,0.000112438,0.00358018,611531.337,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,303.8771333,0.000112998,0.003442915,635822.6848,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,305.216393,0.000113566,0.003312498,660671.7357,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,306.5477249,0.000114143,0.003188497,686079.1111,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,307.8711757,0.000114727,0.003070516,712045.2338,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,309.1867921,0.00011532,0.002958185,738570.3335,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,310.4946206,0.000115922,0.00285116,765654.4521,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,311.7947071,0.000116533,0.002749125,793297.449,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,313.0870977,0.000117154,0.002651783,821499.0067,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,314.3718377,0.000117784,0.00255886,850258.6357,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,315.6489725,0.000118425,0.002470098,879575.6802,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,316.9185471,0.000119076,0.00238526,909449.3227,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,318.1806063,0.000119738,0.002304123,939878.5896,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,319.4351945,0.000120412,0.00222648,970862.3556,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,320.6823561,0.000121097,0.002152136,1002399.349,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,321.9221348,0.000121794,0.002080911,1034488.155,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,323.1545745,0.000122504,0.002012634,1067127.223,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,324.3797186,0.000123228,0.001947147,1100314.868,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,325.5976103,0.000123965,0.001884301,1134049.277,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,326.8082925,0.000124716,0.001823957,1168328.511,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,328.0118079,0.000125482,0.001765984,1203150.511,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,329.2081988,0.000126264,0.001710258,1238513.1,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,330.3975076,0.000127062,0.001656666,1274413.988,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,331.5797761,0.000127877,0.001605098,1310850.773,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,332.755046,0.00012871,0.001555452,1347820.947,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,333.9233586,0.000129561,0.001507632,1385321.895,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,335.0847553,0.000130432,0.001461547,1423350.9,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,336.2392769,0.000131323,0.001417112,1461905.146,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,337.3869642,0.000132235,0.001374246,1500981.716,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,338.5278575,0.000133171,0.001332873,1540577.597,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,339.6619972,0.000134129,0.001292921,1580689.679,1.952,31.004,3476407.975
R 1225ye (Z),132.032,378.6549146,0.305,3,5,1,340.7894232,0.000135113,0.001254322,1621314.76,1.952,31.004,3476407.975
R 1225zc,132.032,375.5670554,0.303,3,5,1,187.7835277,8.53E-05,0.837362861,1862.195768,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,189.7844302,8.56E-05,0.708350058,2224.36086,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,191.773488,8.59E-05,0.60236463,2642.543361,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,193.7507712,8.62E-05,0.514814063,3123.022078,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,195.7163497,8.65E-05,0.4421076,3672.467267,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,197.6702926,8.68E-05,0.381420658,4297.934487,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,199.6126689,8.71E-05,0.33051836,5006.856052,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,201.543547,8.75E-05,0.287622475,5807.030193,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,203.462995,8.78E-05,0.251310452,6706.608064,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,205.3710805,8.81E-05,0.22043835,7714.078757,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,207.2678708,8.84E-05,0.194081652,8838.252484,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,209.1534328,8.87E-05,0.171489559,10088.24213,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,211.0278329,8.91E-05,0.152049506,11473.44332,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,212.8911373,8.94E-05,0.135259457,13003.51332,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,214.7434115,8.97E-05,0.120706177,14688.34875,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,216.5847209,9.01E-05,0.108048097,16538.06255,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,218.4151304,9.04E-05,0.097001739,18562.96026,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,220.2347045,9.07E-05,0.087330918,20773.51575,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,222.0435074,9.11E-05,0.078838104,23180.34677,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,223.8416028,9.14E-05,0.071357494,25794.19026,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,225.6290542,9.18E-05,0.064749421,28625.87776,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,227.4059244,9.21E-05,0.058895829,31686.31099,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,229.1722762,9.25E-05,0.053696603,34986.43775,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,230.9281718,9.28E-05,0.049066565,38537.22823,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,232.6736731,9.32E-05,0.04493302,42349.65194,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,234.4088417,9.35E-05,0.041233742,46434.65521,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,236.1337387,9.39E-05,0.037915309,50803.13953,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,237.8484249,9.43E-05,0.034931726,55465.94058,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,239.5529607,9.46E-05,0.032243284,60433.80829,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,241.2474063,9.50E-05,0.029815612,65717.3877,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,242.9318214,9.54E-05,0.027618879,71327.20086,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,244.6062653,9.57E-05,0.025627129,77273.6297,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,246.2707972,9.61E-05,0.023817724,83566.89999,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,247.9254755,9.65E-05,0.022170874,90217.06621,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,249.5703588,9.69E-05,0.020669235,97233.99766,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,251.2055049,9.73E-05,0.019297577,104627.3654,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,252.8309716,9.77E-05,0.018042493,112406.6304,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,254.446816,9.81E-05,0.016892158,120581.0327,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,256.0530952,9.85E-05,0.015836121,129159.5814,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,257.6498658,9.89E-05,0.014865126,138151.0458,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,259.2371841,9.93E-05,0.013970959,147563.9477,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,260.8151061,9.97E-05,0.013146317,157406.5541,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,262.3836872,0.000100099,0.012384697,167686.8712,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,263.942983,0.000100517,0.011680293,178412.6393,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,265.4930482,0.000100939,0.011027919,189591.3284,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,267.0339376,0.000101365,0.010422928,201230.1345,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,268.5657055,0.000101795,0.009861153,213335.9769,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,270.0884058,0.000102229,0.009338851,225915.4959,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,271.6020923,0.000102668,0.008852654,238975.0516,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,273.1068184,0.000103111,0.008399526,252520.7232,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,274.6026369,0.000103559,0.007976728,266558.3086,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,276.0896008,0.000104011,0.007581781,281093.3249,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,277.5677623,0.000104469,0.007212446,296131.0094,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,279.0371736,0.000104931,0.006866688,311676.3211,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,280.4978866,0.000105398,0.006542665,327733.9425,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,281.9499526,0.000105871,0.006238698,344308.282,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,283.3934229,0.000106348,0.005953262,361403.4766,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,284.8283484,0.000106832,0.005684966,379023.395,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,286.2547796,0.00010732,0.005432541,397171.6411,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,287.6727669,0.000107815,0.005194827,415851.5576,1.929,30.739,3447892.288
R 1225zc,132.032,375.5670554,0.303,3,5,1,289.0823602,0.000108315,0.004970764,435066.23,1.929,30.739,3447892.288
